"ID","X","Y","City","Date Collected","Nightly Price","Monthly Price","Neighborhood","Room Type","Street","Units","URL","User URL"
"air901526",-90.033741590554,29.915147137999,"Terrytown","2015-08-20T01:15:01.575Z",2700,75600,"","Entire home/apt","Terry Parkway",1,"http://airbnb.com/rooms/901526","http://airbnb.com/users/show/3046017"
"air911049",-90.099270667709,29.929428973336,"New Orleans","2015-08-20T01:15:01.575Z",499,13972,"","Entire home/apt","Milan Street",1,"http://airbnb.com/rooms/911049","http://airbnb.com/users/show/4888624"
"air670757",-90.054605757871,29.973744600651,"New Orleans","2015-08-13T03:37:27.009Z",60,1300,"St ClaudeSt Roch","Entire home/apt","Spain Street",3,"http://airbnb.com/rooms/670757",""
"air162525",-90.04209123588,29.966485053298,"New Orleans","2015-08-30T06:15:01.668Z",125,2880,"MarignyBywater","Entire home/apt","Louisa St",1,"http://airbnb.com/rooms/162525","http://airbnb.com/users/show/776684"
"air3246941",-90.035762847205,29.976987211792,"New Orleans","2015-08-16T21:59:09.289Z",195,2800,"St ClaudeSt Roch","Entire home/apt","North Galvez Street",2,"http://airbnb.com/rooms/3246941","http://airbnb.com/users/show/16022093"
"air3219024",-90.06478058332,29.959901506548,"New Orleans","2015-08-13T03:37:27.009Z",200,5600,"French Quarter","Entire home/apt","Saint Peter Street",3,"http://airbnb.com/rooms/3219024",""
"air1738168",-90.109285703672,29.922497615192,"New Orleans","2015-08-16T21:59:09.289Z",899,6000,"Uptown","Entire home/apt","Bordeaux Street",1,"http://airbnb.com/rooms/1738168","http://airbnb.com/users/show/9019370"
"air4144399",-90.093668346756,29.966717366274,"New Orleans","2015-08-16T21:59:09.289Z",175,3180,"Mid City","Entire home/apt","Baudin Street",6,"http://airbnb.com/rooms/4144399","http://airbnb.com/users/show/3588532"
"air3849022",-90.091965234858,29.965202330373,"New Orleans","2015-08-16T21:59:09.289Z",175,3180,"Mid City","Entire home/apt","Baudin Street",6,"http://airbnb.com/rooms/3849022","http://airbnb.com/users/show/3588532"
"air2437430",-90.058553678449,29.969682877768,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"Seventh Ward","Entire home/apt","Touro Street",2,"http://airbnb.com/rooms/2437430","http://airbnb.com/users/show/12458123"
"air1618641",-90.044810023926,29.949964326219,"New Orleans","2015-08-16T21:59:09.289Z",150,3300,"Algiers","Entire home/apt","Opelousas Avenue",1,"http://airbnb.com/rooms/1618641","http://airbnb.com/users/show/8611628"
"air113050",-90.035819916549,29.962525473502,"New Orleans","2015-08-16T21:59:09.289Z",100,2251,"MarignyBywater","Entire home/apt","Mazant Street",1,"http://airbnb.com/rooms/113050","http://airbnb.com/users/show/575778"
"air1054165",-90.129687806475,29.918780337696,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Uptown","Entire home/apt","Exposition Boulevard",1,"http://airbnb.com/rooms/1054165","http://airbnb.com/users/show/5805055"
"air851999",-90.121812443927,29.95628235061,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Riverbend","Entire home/apt","Sycamore Street",1,"http://airbnb.com/rooms/851999","http://airbnb.com/users/show/4448274"
"air2739912",-90.096232958925,29.968820724146,"New Orleans","2015-08-16T21:59:09.289Z",135,3200,"Mid City","Entire home/apt","Palmyra Street",1,"http://airbnb.com/rooms/2739912","http://airbnb.com/users/show/4387775"
"air4566849",-90.100920916,29.967142971632,"New Orleans","2015-08-16T21:59:09.289Z",40,1120,"Mid City","Private room","South Cortez Street",4,"http://airbnb.com/rooms/4566849","http://airbnb.com/users/show/22892730"
"air942548",-90.083229782192,29.93436392857,"New Orleans","2015-08-16T21:59:09.289Z",200,6000,"Central City","Entire home/apt","1st Street",1,"http://airbnb.com/rooms/942548","http://airbnb.com/users/show/5097124"
"air3550521",-90.075640888863,29.971175337308,"New Orleans","2015-08-16T21:59:09.289Z",175,4900,"Treme","Entire home/apt","Barracks Street",1,"http://airbnb.com/rooms/3550521","http://airbnb.com/users/show/2056170"
"air1163022",-90.057152161688,29.962708894459,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/1163022","http://airbnb.com/users/show/6370270"
"air1092614",-90.064858269276,29.966222156443,"New Orleans","2015-08-16T21:59:09.289Z",140,3920,"Treme","Entire home/apt","Kerlerec Street",2,"http://airbnb.com/rooms/1092614","http://airbnb.com/users/show/6002761"
"air783835",-90.058600068894,29.970288238785,"New Orleans","2015-08-13T03:05:27.732Z",200,5600,"Seventh Ward","Entire home/apt","Frenchmen Street",3,"http://airbnb.com/rooms/783835",""
"air1507118",-90.043262451304,29.963074983254,"New Orleans","2015-08-16T21:59:09.289Z",149,4172,"MarignyBywater","Entire home/apt","Louisa Street",2,"http://airbnb.com/rooms/1507118","http://airbnb.com/users/show/187264"
"air2065521",-90.050941614101,29.952278469429,"New Orleans","2015-08-16T21:59:09.289Z",189,2996,"Algiers","Entire home/apt","Pelican Avenue",1,"http://airbnb.com/rooms/2065521","http://airbnb.com/users/show/936476"
"air2294893",-90.047801489233,29.949167131073,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"Algiers","Private room","Opelousas Avenue",6,"http://airbnb.com/rooms/2294893","http://airbnb.com/users/show/3130631"
"air79536",-90.074051772355,29.978716988138,"New Orleans","2015-08-16T21:59:09.289Z",70,1960,"Seventh Ward","Entire home/apt","Lapeyrouse Street",1,"http://airbnb.com/rooms/79536","http://airbnb.com/users/show/428362"
"air1707051",-90.082415048578,29.977305600831,"New Orleans","2015-08-16T21:59:09.289Z",600,16800,"Bayou St John","Private room","Esplanade Avenue",5,"http://airbnb.com/rooms/1707051","http://airbnb.com/users/show/5139385"
"air1049188",-90.082189717821,29.974351830112,"New Orleans","2015-08-13T03:05:27.732Z",200,5600,"Bayou St John","Entire home/apt","Saint Philip Street",3,"http://airbnb.com/rooms/1049188",""
"air856268",-90.097474951655,29.978491819448,"New Orleans","2015-08-13T03:05:27.732Z",99,1600,"City Park","Entire home/apt","Toulouse Street",3,"http://airbnb.com/rooms/856268",""
"air1328005",-89.992989140846,29.907199185205,"New Orleans","2015-08-16T21:59:09.289Z",195,2500,"Algiers","Entire home/apt","Woodland Drive",2,"http://airbnb.com/rooms/1328005","http://airbnb.com/users/show/4641085"
"air4188353",-90.119495874855,29.922569637472,"New Orleans","2015-08-16T21:59:09.289Z",225,4900,"Uptown","Entire home/apt","Nashville Avenue",1,"http://airbnb.com/rooms/4188353","http://airbnb.com/users/show/21728895"
"air866070",-90.124661254627,29.949836751503,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"East Carrollton","Entire home/apt","Green Street",1,"http://airbnb.com/rooms/866070","http://airbnb.com/users/show/2488332"
"air3528642",-90.129843468237,29.948409741987,"New Orleans","2015-08-16T21:59:09.289Z",800,22400,"Riverbend","Entire home/apt","Plum Street",1,"http://airbnb.com/rooms/3528642","http://airbnb.com/users/show/17763825"
"air2734503",-90.134237989524,29.950912176366,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"Riverbend","Entire home/apt","Plum Street",1,"http://airbnb.com/rooms/2734503","http://airbnb.com/users/show/5265975"
"air1011019",-90.100168881331,29.968929762581,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Mid City","Entire home/apt","Banks Street",2,"http://airbnb.com/rooms/1011019","http://airbnb.com/users/show/2355432"
"air4583399",-90.101598801596,29.968528242726,"New Orleans","2015-08-16T21:59:09.289Z",45,1260,"Mid City","Private room","South Cortez Street",4,"http://airbnb.com/rooms/4583399","http://airbnb.com/users/show/22892730"
"air1213981",-90.110572504334,29.929210684247,"New Orleans","2015-08-16T21:59:09.289Z",120,2000,"Uptown","Entire home/apt","Upperline Street",1,"http://airbnb.com/rooms/1213981","http://airbnb.com/users/show/6626283"
"air2670578",-90.086263027277,29.931661531684,"New Orleans","2015-08-16T21:59:09.289Z",70,1600,"Central City","Entire home/apt","Washington Ave",1,"http://airbnb.com/rooms/2670578","http://airbnb.com/users/show/13670630"
"air1239987",-90.08246780545,29.935324283825,"New Orleans","2015-08-16T21:59:09.289Z",108,3024,"Central City","Entire home/apt","Baronne Street",2,"http://airbnb.com/rooms/1239987","http://airbnb.com/users/show/6759127"
"air2473162",-90.083407314546,29.93704121734,"New Orleans","2015-08-16T21:59:09.289Z",108,3024,"Central City","Entire home/apt","Baronne Street",2,"http://airbnb.com/rooms/2473162","http://airbnb.com/users/show/6759127"
"air1735922",-90.085945581368,29.965819119183,"New Orleans","2015-08-16T21:59:09.289Z",150,2500,"Mid City","Entire home/apt","South Broad Street",1,"http://airbnb.com/rooms/1735922","http://airbnb.com/users/show/4580360"
"air4444924",-90.09198757383,29.965192592826,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"Mid City","Entire home/apt","Banks Street",1,"http://airbnb.com/rooms/4444924","http://airbnb.com/users/show/3272437"
"air997365",-90.065850598018,29.965080171653,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Treme","Entire home/apt","Henriette Delille Street",2,"http://airbnb.com/rooms/997365","http://airbnb.com/users/show/5480237"
"air877262",-90.06480961433,29.95809409176,"New Orleans","2015-08-13T03:05:27.732Z",200,5600,"French Quarter","Entire home/apt","Saint Peter Street",3,"http://airbnb.com/rooms/877262",""
"air899985",-90.059281283956,29.971183953985,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"Seventh Ward","Entire home/apt","Urquhart Street",1,"http://airbnb.com/rooms/899985","http://airbnb.com/users/show/4805053"
"air318685",-90.059065848602,29.971157748791,"New Orleans","2015-08-16T21:59:09.289Z",148,4144,"Seventh Ward","Entire home/apt","Frenchmen St",2,"http://airbnb.com/rooms/318685","http://airbnb.com/users/show/12154"
"air1954676",-90.054504307894,29.972889145999,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"St ClaudeSt Roch","Private room","Spain Street",2,"http://airbnb.com/rooms/1954676","http://airbnb.com/users/show/10103613"
"air443856",-90.049542617045,29.966824341626,"New Orleans","2015-08-16T21:59:09.289Z",115,3220,"MarignyBywater","Entire home/apt","Chartres St",1,"http://airbnb.com/rooms/443856","http://airbnb.com/users/show/2204975"
"air253085",-90.050785516658,29.965199262257,"New Orleans","2015-08-16T21:59:09.289Z",135,3780,"MarignyBywater","Entire home/apt","St Roch Ave",1,"http://airbnb.com/rooms/253085","http://airbnb.com/users/show/341149"
"air912681",-90.048710436137,29.968602571791,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"MarignyBywater","Entire home/apt","Port Street",1,"http://airbnb.com/rooms/912681","http://airbnb.com/users/show/4896043"
"air1738135",-90.041497017102,29.965489286159,"New Orleans","2015-08-16T21:59:09.289Z",110,1950,"MarignyBywater","Entire home/apt","Desire Street",1,"http://airbnb.com/rooms/1738135","http://airbnb.com/users/show/3227317"
"air1661090",-90.039898229024,29.964028181538,"New Orleans","2015-08-16T21:59:09.289Z",185,5180,"MarignyBywater","Entire home/apt","Gallier Street",1,"http://airbnb.com/rooms/1661090","http://airbnb.com/users/show/228432"
"air869476",-90.044641188214,29.967587297355,"New Orleans","2015-08-16T21:59:09.289Z",160,4480,"MarignyBywater","Entire home/apt","Montegut Street",1,"http://airbnb.com/rooms/869476","http://airbnb.com/users/show/4497911"
"air868919",-90.043102415574,29.967394334043,"New Orleans","2015-08-16T21:59:09.289Z",150,2200,"MarignyBywater","Entire home/apt","Louisa Street",1,"http://airbnb.com/rooms/868919","http://airbnb.com/users/show/4567615"
"air898772",-90.042297410586,29.964877580964,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"MarignyBywater","Entire home/apt","Dauphine Street",1,"http://airbnb.com/rooms/898772","http://airbnb.com/users/show/66817"
"air969558",-90.034292578977,29.961765398382,"New Orleans","2015-08-13T03:05:27.732Z",400,7500,"MarignyBywater","Entire home/apt","Mazant Street",3,"http://airbnb.com/rooms/969558",""
"air4314411",-90.036151858316,29.96349642711,"New Orleans","2015-08-13T03:05:27.732Z",200,3000,"MarignyBywater","Entire home/apt","Bartholomew Street",3,"http://airbnb.com/rooms/4314411",""
"air506391",-90.073840784999,29.979692209589,"New Orleans","2015-08-13T02:40:55.962Z",150,3500,"Fairgrounds","Entire home/apt","North Broad Street",3,"http://airbnb.com/rooms/506391",""
"air878740",-90.081196290855,29.98167871395,"New Orleans","2015-08-13T02:40:55.962Z",195,5460,"Fairgrounds","Entire home/apt","Sauvage Street",3,"http://airbnb.com/rooms/878740",""
"air1232239",-90.083875667495,29.98059535843,"New Orleans","2015-08-31T06:15:01.545Z",95,2660,"Fairgrounds","Entire home/apt","Maurepas Street",1,"http://airbnb.com/rooms/1232239","http://airbnb.com/users/show/2269325"
"air865571",-90.075841901425,29.979642116527,"New Orleans","2015-08-31T06:15:01.545Z",35,980,"Seventh Ward","Private room","Laharpe Street",1,"http://airbnb.com/rooms/865571","http://airbnb.com/users/show/988767"
"air896709",-90.077289284836,29.974256266526,"New Orleans","2015-08-31T06:15:01.545Z",275,7700,"Treme","Entire home/apt","North Galvez Street",1,"http://airbnb.com/rooms/896709","http://airbnb.com/users/show/4782391"
"air42885",-90.081539277838,29.974320853864,"New Orleans","2015-08-31T06:15:01.545Z",85,2200,"Bayou St John","Entire home/apt","Ursulines Avenue",1,"http://airbnb.com/rooms/42885","http://airbnb.com/users/show/187264"
"air514481",-90.098696975024,29.979197463203,"New Orleans","2015-08-31T06:15:01.545Z",160,2000,"City Park","Entire home/apt","Toulouse Street",1,"http://airbnb.com/rooms/514481","http://airbnb.com/users/show/2534014"
"air1979921",-90.107721248502,29.979892741561,"New Orleans","2015-08-31T06:15:01.545Z",125,3500,"Mid City","Entire home/apt","South Murat Street",1,"http://airbnb.com/rooms/1979921","http://airbnb.com/users/show/1610472"
"air3379263",-90.098007645137,29.972726725836,"New Orleans","2015-08-31T06:15:01.545Z",199,5572,"Mid City","Entire home/apt","Canal Street",1,"http://airbnb.com/rooms/3379263","http://airbnb.com/users/show/17047603"
"air899412",-90.107343921555,29.945354985543,"New Orleans","2015-08-31T06:15:01.545Z",225,5000,"Broadmoor","Entire home/apt","South Prieur Street",1,"http://airbnb.com/rooms/899412","http://airbnb.com/users/show/4801756"
"air2939429",-90.087661437314,29.930746449179,"New Orleans","2015-08-13T02:40:55.962Z",133,3724,"Central City","Entire home/apt","6th Street",3,"http://airbnb.com/rooms/2939429",""
"air4008221",-90.082387608249,29.963733800642,"New Orleans","2015-08-31T06:15:01.545Z",55,1540,"TulaneGravier","Private room","Bienville Street",1,"http://airbnb.com/rooms/4008221","http://airbnb.com/users/show/12398542"
"air3066144",-90.074855902464,29.973886084852,"New Orleans","2015-08-31T06:15:01.545Z",230,6440,"Treme","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/3066144","http://airbnb.com/users/show/5139385"
"air1018723",-90.067693389922,29.966186942727,"New Orleans","2015-08-31T06:15:01.545Z",110,2000,"Treme","Entire home/apt","North Villere Street",1,"http://airbnb.com/rooms/1018723","http://airbnb.com/users/show/5607947"
"air373034",-90.061084562524,29.965189016697,"New Orleans","2015-08-31T06:15:01.545Z",125,3500,"MarignyBywater","Entire home/apt","Burgundy St",1,"http://airbnb.com/rooms/373034","http://airbnb.com/users/show/1695097"
"air1843512",-90.060805300272,29.963020861978,"New Orleans","2015-08-31T06:15:01.545Z",200,5600,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/1843512","http://airbnb.com/users/show/9632192"
"air3095405",-90.061071493869,29.970403520483,"New Orleans","2015-08-31T06:15:01.545Z",99,2772,"Seventh Ward","Entire home/apt","Pauger Street",1,"http://airbnb.com/rooms/3095405","http://airbnb.com/users/show/1753025"
"air1954902",-90.057021568052,29.97249336245,"New Orleans","2015-08-31T06:15:01.545Z",75,2100,"St ClaudeSt Roch","Private room","Spain Street",1,"http://airbnb.com/rooms/1954902","http://airbnb.com/users/show/10103613"
"air26834",-90.055312930532,29.965568070821,"New Orleans","2015-08-31T06:15:01.545Z",118,3304,"MarignyBywater","Entire home/apt","Mandeville Street",1,"http://airbnb.com/rooms/26834","http://airbnb.com/users/show/114452"
"air561878",-90.044146226654,29.967543310194,"New Orleans","2015-08-31T06:15:01.545Z",120,3000,"MarignyBywater","Entire home/apt","N Rampart St",1,"http://airbnb.com/rooms/561878","http://airbnb.com/users/show/2762811"
"air2570053",-90.044860481527,29.965150633703,"New Orleans","2015-08-31T06:15:01.545Z",100,1500,"MarignyBywater","Private room","Clouet Street",1,"http://airbnb.com/rooms/2570053","http://airbnb.com/users/show/13159076"
"air762153",-90.04457786054,29.966045630001,"New Orleans","2015-08-31T06:15:01.545Z",95,2660,"MarignyBywater","Entire home/apt","N Rampart St",1,"http://airbnb.com/rooms/762153","http://airbnb.com/users/show/4017408"
"air314175",-90.042192697913,29.961096223008,"New Orleans","2015-08-31T06:15:01.545Z",139,2000,"MarignyBywater","Entire home/apt","Gallier St",1,"http://airbnb.com/rooms/314175","http://airbnb.com/users/show/425706"
"air1551222",-90.051900775195,29.951539930235,"New Orleans","2015-08-31T06:15:01.545Z",55,1200,"Algiers","Entire home/apt","Verret Street",1,"http://airbnb.com/rooms/1551222","http://airbnb.com/users/show/8262155"
"air660584",-90.06746334883,29.937305304594,"New Orleans","2015-08-11T16:30:25.494Z",135,1900,"Lower Garden District","Private room","Annunciation Street",3,"http://airbnb.com/rooms/660584",""
"air836823",-90.033802143568,29.964744433754,"New Orleans","2015-08-31T06:15:01.545Z",125,3500,"MarignyBywater","Entire home/apt","Mazant Street",1,"http://airbnb.com/rooms/836823","http://airbnb.com/users/show/1562990"
"air886629",-90.076935656298,29.982692658019,"New Orleans","2015-08-31T06:15:01.545Z",100,2800,"Fairgrounds","Private room","D'Abadie Street",1,"http://airbnb.com/rooms/886629","http://airbnb.com/users/show/1284179"
"air1042528",-90.087024347677,29.97655169878,"New Orleans","2015-08-31T06:15:01.545Z",110,1650,"Bayou St John","Entire home/apt","Dumaine Street",1,"http://airbnb.com/rooms/1042528","http://airbnb.com/users/show/5739566"
"air891764",-90.084033870062,29.982124777146,"New Orleans","2015-08-31T06:15:01.545Z",195,5460,"Fairgrounds","Entire home/apt","Maurepas Street",1,"http://airbnb.com/rooms/891764","http://airbnb.com/users/show/897324"
"air887361",-90.091981179942,29.980857288365,"New Orleans","2015-08-31T06:15:01.545Z",125,3500,"City Park","Entire home/apt","Dumaine Street",1,"http://airbnb.com/rooms/887361","http://airbnb.com/users/show/4705434"
"air914617",-90.082224420716,29.927366407769,"New Orleans","2015-08-31T06:15:01.545Z",100,2800,"Garden District","Private room","Chestnut Street",1,"http://airbnb.com/rooms/914617","http://airbnb.com/users/show/4795675"
"air2303360",-90.096813348993,29.925051599398,"New Orleans","2015-08-31T06:15:01.545Z",147,2300,"Touro","Entire home/apt","Prytania Street",1,"http://airbnb.com/rooms/2303360","http://airbnb.com/users/show/11491171"
"air1798314",-90.13152272103,29.946876214236,"New Orleans","2015-08-31T06:15:01.545Z",265,7420,"Riverbend","Entire home/apt","Dublin Street",1,"http://airbnb.com/rooms/1798314","http://airbnb.com/users/show/4679478"
"air3434388",-90.133657404636,29.955493019223,"New Orleans","2015-08-31T06:15:01.545Z",55,1200,"Riverbend","Private room","Jeannette Street",1,"http://airbnb.com/rooms/3434388","http://airbnb.com/users/show/16929348"
"air2702191",-90.119219111992,29.955155878114,"New Orleans","2015-08-31T06:15:01.545Z",90,2520,"Fontainebleau","Entire home/apt","Nelson Street",1,"http://airbnb.com/rooms/2702191","http://airbnb.com/users/show/2305862"
"air887399",-90.100132841227,29.970345585333,"New Orleans","2015-08-31T06:15:01.545Z",400,11200,"Mid City","Entire home/apt","South Scott Street",1,"http://airbnb.com/rooms/887399","http://airbnb.com/users/show/4705710"
"air2566328",-90.094611296529,29.968983037178,"New Orleans","2015-08-31T06:15:01.545Z",150,4200,"Mid City","Entire home/apt","Palmyra Street",1,"http://airbnb.com/rooms/2566328","http://airbnb.com/users/show/13139501"
"air2255244",-90.109955097085,29.93469051933,"New Orleans","2015-08-31T06:15:01.545Z",159,4452,"Freret","Entire home/apt","Soniat Street",1,"http://airbnb.com/rooms/2255244","http://airbnb.com/users/show/11516680"
"air4119409",-90.108934380488,29.934874534354,"New Orleans","2015-08-31T06:15:01.545Z",115,3220,"","Private room","Marlborough  Gate Place",1,"http://airbnb.com/rooms/4119409","http://airbnb.com/users/show/14700574"
"air52870",-90.098222999632,29.939226465828,"New Orleans","2015-08-31T06:15:01.545Z",165,3900,"Milan","Entire home/apt","General Pershing Street",1,"http://airbnb.com/rooms/52870","http://airbnb.com/users/show/222873"
"air2267423",-90.101181875417,29.935240412328,"New Orleans","2015-08-31T06:15:01.545Z",175,2750,"Milan","Entire home/apt","Napoleon Avenue",1,"http://airbnb.com/rooms/2267423","http://airbnb.com/users/show/11577974"
"air2216019",-90.101738311444,29.931305133918,"New Orleans","2015-08-31T06:15:01.545Z",230,3600,"Milan","Entire home/apt","South Saratoga Street",1,"http://airbnb.com/rooms/2216019","http://airbnb.com/users/show/3025491"
"air914581",-90.084235556637,29.92962838136,"New Orleans","2015-08-31T06:15:01.545Z",100,2800,"Garden District","Private room","Chestnut Street",1,"http://airbnb.com/rooms/914581","http://airbnb.com/users/show/4795675"
"air914407",-90.083469786572,29.929124755355,"New Orleans","2015-08-31T06:15:01.545Z",100,2800,"Garden District","Private room","Chestnut Street",1,"http://airbnb.com/rooms/914407","http://airbnb.com/users/show/4795675"
"air481344",-90.075459799939,29.933456615959,"New Orleans","2015-08-11T16:30:25.494Z",89,1450,"Lower Garden District","Entire home/apt","St Andrew St",3,"http://airbnb.com/rooms/481344",""
"air2800692",-90.081818554194,29.973473322591,"New Orleans","2015-08-31T06:15:01.545Z",140,3920,"Bayou St John","Entire home/apt","Desoto Street",1,"http://airbnb.com/rooms/2800692","http://airbnb.com/users/show/523572"
"air836301",-90.061094018842,29.961803269505,"New Orleans","2015-08-31T06:15:01.545Z",200,5600,"French Quarter","Entire home/apt","Dauphine St",1,"http://airbnb.com/rooms/836301","http://airbnb.com/users/show/4307635"
"air89173",-90.059905685872,29.96415436283,"New Orleans","2015-08-31T06:15:01.545Z",125,2500,"MarignyBywater","Entire home/apt","Kerlerec St",1,"http://airbnb.com/rooms/89173","http://airbnb.com/users/show/486093"
"air3582187",-90.05900856376,29.963200321006,"New Orleans","2015-08-31T06:15:01.545Z",185,5180,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/3582187","http://airbnb.com/users/show/9632192"
"air2276965",-90.061475764849,29.965204654633,"New Orleans","2015-08-31T06:15:01.545Z",200,4000,"French Quarter","Entire home/apt","Barracks St",1,"http://airbnb.com/rooms/2276965","http://airbnb.com/users/show/11626394"
"air1087516",-90.06162295314,29.968710353316,"New Orleans","2015-08-31T06:15:01.545Z",95,2150,"Seventh Ward","Private room","Pauger Street",1,"http://airbnb.com/rooms/1087516","http://airbnb.com/users/show/3520528"
"air906101",-90.049513604916,29.968970880943,"New Orleans","2015-08-31T06:15:01.545Z",80,2240,"St ClaudeSt Roch","Entire home/apt","Port Street",1,"http://airbnb.com/rooms/906101","http://airbnb.com/users/show/2671376"
"air2233803",-90.038698454047,29.965062172913,"New Orleans","2015-08-31T06:15:01.545Z",80,2240,"St ClaudeSt Roch","Private room","St Claude Ave",1,"http://airbnb.com/rooms/2233803","http://airbnb.com/users/show/8371712"
"air2886228",-90.046410845072,29.9637608404,"New Orleans","2015-08-31T06:15:01.545Z",93,3700,"MarignyBywater","Private room","Burgundy Street",1,"http://airbnb.com/rooms/2886228","http://airbnb.com/users/show/472297"
"air4395813",-90.04622784176,29.96549966657,"New Orleans","2015-08-31T06:15:01.545Z",120,3360,"MarignyBywater","Entire home/apt","Clouet Street",1,"http://airbnb.com/rooms/4395813","http://airbnb.com/users/show/2026235"
"air1352100",-90.042077473756,29.963553337412,"New Orleans","2015-08-31T06:15:01.545Z",160,4480,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/1352100","http://airbnb.com/users/show/7338169"
"air2941691",-90.042766521488,29.96238009124,"New Orleans","2015-08-31T06:15:01.545Z",250,3100,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/2941691","http://airbnb.com/users/show/15018669"
"air2875620",-90.073260528287,29.935223422501,"New Orleans","2015-08-11T16:30:25.494Z",280,7840,"Lower Garden District","Entire home/apt","Euterpe Street",3,"http://airbnb.com/rooms/2875620",""
"air2107122",-90.082584728846,30.005501876469,"New Orleans","2015-08-31T06:15:01.545Z",89,2492,"Filmore","Private room","Mirabeau Avenue",1,"http://airbnb.com/rooms/2107122","http://airbnb.com/users/show/10742587"
"air886306",-90.080081713233,30.002132584251,"New Orleans","2015-08-31T06:15:01.545Z",209,5300,"Filmore","Entire home/apt","Mandolin Street",1,"http://airbnb.com/rooms/886306","http://airbnb.com/users/show/4605202"
"air906036",-90.081343404912,29.977198408165,"New Orleans","2015-08-31T06:15:01.545Z",85,2380,"Fairgrounds","Private room","Esplanade Avenue",1,"http://airbnb.com/rooms/906036","http://airbnb.com/users/show/4848744"
"air1843483",-90.081968427361,29.979356446918,"New Orleans","2015-08-11T16:30:25.494Z",90,2100,"Bayou St John","Entire home/apt","Esplanade Avenue",3,"http://airbnb.com/rooms/1843483",""
"air426520",-90.084055101383,29.974687192575,"New Orleans","2015-08-31T06:15:01.545Z",295,8260,"Bayou St John","Entire home/apt","N White St",1,"http://airbnb.com/rooms/426520","http://airbnb.com/users/show/2120916"
"air995371",-90.101576985861,29.975832105941,"New Orleans","2015-08-31T06:15:01.545Z",300,8400,"Mid City","Entire home/apt","Cleveland Avenue",1,"http://airbnb.com/rooms/995371","http://airbnb.com/users/show/5467679"
"air2676200",-90.104631898498,29.977219547796,"New Orleans","2015-08-31T06:15:01.545Z",750,21000,"Mid City","Entire home/apt","Canal Street",1,"http://airbnb.com/rooms/2676200","http://airbnb.com/users/show/13701548"
"air867140",-90.083469480214,29.923623677966,"New Orleans","2015-08-31T06:15:01.545Z",174,2350,"Irish Channel","Entire home/apt","7th Street",1,"http://airbnb.com/rooms/867140","http://airbnb.com/users/show/4558401"
"air2458740",-90.086743717746,29.927097737648,"New Orleans","2015-08-31T06:15:01.545Z",110,1800,"Garden District","Entire home/apt","4th Street",1,"http://airbnb.com/rooms/2458740","http://airbnb.com/users/show/12571545"
"air1780732",-90.089077311729,29.92765668804,"New Orleans","2015-08-31T06:15:01.545Z",95,3500,"Garden District","Entire home/apt","7th Street",1,"http://airbnb.com/rooms/1780732","http://airbnb.com/users/show/791011"
"air4150842",-90.125718484122,29.948811273141,"New Orleans","2015-08-31T06:15:01.545Z",175,1800,"East Carrollton","Entire home/apt","Fern Street",1,"http://airbnb.com/rooms/4150842","http://airbnb.com/users/show/21534314"
"air2460216",-90.100169303511,29.972289795546,"New Orleans","2015-08-31T06:15:01.545Z",135,1900,"Mid City","Private room","Cleveland Avenue",1,"http://airbnb.com/rooms/2460216","http://airbnb.com/users/show/1201547"
"air1250885",-90.103126810856,29.946192439566,"New Orleans","2015-08-31T06:15:01.545Z",385,6500,"Broadmoor","Entire home/apt","Napoleon Avenue",1,"http://airbnb.com/rooms/1250885","http://airbnb.com/users/show/6129323"
"air2208332",-90.075914392584,29.928163131034,"New Orleans","2015-08-11T16:30:25.494Z",170,4760,"Lower Garden District","Entire home/apt","Jackson Avenue",3,"http://airbnb.com/rooms/2208332",""
"air1041945",-90.080610133127,29.972908535767,"New Orleans","2015-08-11T16:30:25.494Z",85,2380,"Bayou St John","Private room","Saint Philip Street",3,"http://airbnb.com/rooms/1041945",""
"air2255065",-90.078642278935,29.966569416052,"New Orleans","2015-08-31T06:15:01.545Z",225,6300,"Treme","Entire home/apt","North Galvez Street",1,"http://airbnb.com/rooms/2255065","http://airbnb.com/users/show/11362234"
